ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_8OHIMV4,2010-07-19,2011-07-18,Female,35,2010-07-19,2,Saloon,Black,TOYOTA,Sapele,Delta,Car Classic,0
ID_8PFMFRZ,2010-07-18,2011-07-17,Female,36,2010-07-18,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,1
ID_8PKK5LZ,2010-03-15,2011-03-14,Male,39,2010-03-15,1,JEEP,Gold,Lexus,Kosofe,Benue,Car Classic,0
ID_8PQZNNV,2010-08-05,2011-08-03,Male,46,2010-08-05,3,JEEP,Black,Range Rover,Lekki,Lagos,Car Classic,0
ID_8PSZW1A,2010-07-01,2011-02-03,Male,28,2010-07-01,1,Saloon,Green,Kia,Lagos Island,Lagos,Car Classic,0
ID_8QCL9XQ,2010-05-21,2011-05-26,Male,40,2010-05-21,1,Saloon,White,Mercedes,Lagos Island,Lagos,Car Classic,1
ID_8QJP9GY,2010-07-25,2011-07-24,Female,31,2010-07-25,1,JEEP,As Attached,Hyundai,Victoria Island,Lagos,Car Classic,0
ID_8R0YTHU,2010-09-09,2011-04-29,Male,45,2010-09-09,2,Shape Of Vehicle Chasis,Blue,Mercedes,Lagos Mainland,Lagos,Car Classic,0
ID_8RS8QMD,2010-03-25,2011-03-23,Male,44,2010-03-25,1,Saloon,Black,Honda,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_8SIFGEF,2010-01-21,2011-01-20,Joint Gender,73,2010-01-21,1,Saloon,White,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_8T4AN71,2010-04-17,2011-04-16,Entity,34,2010-04-17,2,Saloon,White,Kia,Surulere,Lagos,Car Classic,0
ID_8TQVTBO,2010-03-02,2011-03-01,Male,54,2010-03-02,1,JEEP,Black,TOYOTA,Ilupeju,Lagos,Car Classic,0
ID_8U3XAIT,2010-08-30,2011-08-28,Male,45,2010-08-30,3,JEEP,As Attached,Lexus,Owerri-Municipal,Owerri-Municipal,Car Classic,0
ID_8UJJQ18,2010-01-17,2011-01-16,Male,51,2010-01-17,2,JEEP,Black,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_8W1UHCI,2010-07-26,2011-07-25,Male,40,2010-07-26,1,Saloon,Blue,TOYOTA,Alimosho,Lagos,Car Classic,1
ID_8W484FG,2010-06-28,2011-06-27,Entity,8,2010-06-28,2,Saloon,Black,Hyundai,Lagos Island,Lagos,Car Classic,0
ID_8W8D58A,2010-02-14,2011-02-10,Female,6,2010-02-14,1,JEEP,Black,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
ID_8W9YVO5,2010-02-22,2011-02-21,Male,31,2010-02-22,1,Saloon,Grey,Lexus,Ipaja,Lagos,Car Plus,0
ID_8WB0Z9V,2010-09-17,2011-09-16,Female,66,2010-09-17,1,JEEP,Black,Range Rover,Festac,Benue,Customized Motor,0
ID_8WDRTFV,2010-01-29,2011-01-28,Entity,33,2010-01-29,1,JEEP,Black,Ford,Eti-Osa,Eti-Osa,Car Classic,0
ID_8WV3GXH,2010-01-30,2011-01-29,Female,53,2010-01-30,1,JEEP,Black,Lexus,Lagos Island,Lagos,Car Classic,0
ID_8XWIYLF,2010-02-08,2011-02-05,Male,35,2010-02-08,1,JEEP,Black,Lexus,Surulere,Lagos,Car Classic,0
ID_8Y59EYT,2010-11-27,2011-11-26,Male,54,2010-11-27,1,JEEP,Red,TOYOTA,OGUN,Ogun,Car Classic,0
ID_8ZAANL5,2010-08-13,2011-07-29,Male,42,2010-08-13,1,Truck,Yellow,Iveco,Abeokuta,Ogun,CVTP,1
ID_8ZXG3ZA,2010-04-04,2011-04-03,Female,42,2010-04-04,1,Saloon,Black,Volvo,Alimosho,Lagos,Car Classic,0
ID_90CA0M8,2010-08-05,2011-08-04,Male,12,2010-08-05,2,JEEP,White,Lexus,Victoria Island,Lagos,Car Classic,0
ID_90PH3EE,2010-08-28,2011-08-27,Male,36,2010-08-28,1,Saloon,Silver,TOYOTA,ISHERI,Benue,Car Classic,0
ID_90VXWYJ,2010-10-17,2011-10-16,Female,30,2010-10-17,1,Saloon,Black,Kia,Ikorodu,Lagos,Car Classic,0
ID_90X8T4G,2010-04-05,2011-04-04,Female,41,2010-04-05,2,JEEP,Grey,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,0
ID_91PMGXU,2010-08-27,2011-08-25,Female,31,2010-08-27,1,JEEP,Silver,Nissan,OGUN,Ogun,Car Classic,0
ID_91UZM49,2010-09-09,2011-05-18,Male,36,2010-09-09,1,Saloon,Wine,TOYOTA,Agege,Lagos,Car Classic,0
ID_92V8849,2010-02-18,2011-02-17,Male,49,2010-02-18,1,JEEP,Black,Land Rover,Lekki,Lagos,Car Classic,0
ID_93C2L3T,2010-01-15,2011-01-14,Female,32,2010-01-15,1,Saloon,Black,Hyundai,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_93W2SR6,2010-03-15,2011-03-06,Male,27,2010-03-15,2,Saloon,Black,Lexus,GBAGADA,Benue,Car Classic,0
ID_948W9OJ,2010-02-23,2011-02-22,Entity,120,2010-02-23,3,Motorcycle,Grey,.,Lagos Island,Lagos,Motor Cycle,0
ID_9627CPP,2010-09-11,2011-09-10,Female,30,2010-09-11,1,Saloon,Red,Hyundai,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1
ID_964HV59,2010-07-05,2011-07-04,Male,41,2010-07-05,1,JEEP,Grey,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_96CGILI,2010-05-08,2011-04-11,Female,40,2010-05-08,1,Saloon,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_98491RS,2010-08-20,2011-08-19,Female,40,2010-08-20,1,Saloon,Grey,TOYOTA,Kosofe,Benue,Car Classic,0
ID_984IYYR,2010-07-31,2011-07-30,Male,52,2010-07-31,1,JEEP,Black,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_98JIGGY,2010-09-10,2011-08-31,Male,41,2010-09-10,1,JEEP,As Attached,Lexus,Port Harcourt,Rivers,Car Classic,0
ID_9953065,2010-05-16,2011-05-15,Male,56,2010-05-16,3,JEEP,Black,Mercedes,Surulere,Lagos,Car Classic,0
ID_999I4GF,2010-06-26,2010-12-31,Female,27,2010-06-26,1,Saloon,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_99L00AY,2010-02-08,2011-02-07,Female,50,2010-02-08,2,JEEP,Grey,Mercedes,Surulere,Lagos,Customized Motor,0
ID_99UWDA3,2010-05-09,2011-05-08,Male,42,2010-05-09,2,JEEP,Black,Lexus,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_9A9M18U,2010-02-07,2011-02-06,Male,57,2010-02-07,1,Saloon,Red,TOYOTA,Surulere,Lagos,Car Classic,1
ID_9AH3X7O,2010-11-07,2011-11-06,Male,39,2010-11-07,2,Saloon,Grey,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_9BE9IIE,2010-04-15,2011-04-14,Joint Gender,63,2010-04-15,1,Saloon,Green,Honda,Lagos Mainland,Lagos,Car Classic,0
ID_9BLHBAO,2010-01-24,2011-01-18,Male,31,2010-01-24,1,Saloon,Black,Honda,Ikorodu,Lagos,Car Classic,0
ID_9CTK9M0,2010-01-24,2011-01-23,Male,52,2010-01-24,4,JEEP,Black,Audi,Victoria Island,Lagos,Customized Motor,0
ID_9CZVVD2,2010-01-11,2011-01-10,Male,43,2010-01-11,1,Shape Of Vehicle Chasis,Black,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_9DC55M4,2010-12-14,2011-12-11,Male,83,2010-12-14,1,JEEP,Silver,TOYOTA,Ife Central,Ife-Central,Car Classic,0
ID_9DPVBPO,2010-08-21,2011-08-20,Female,50,2010-08-21,2,JEEP,As Attached,Lexus,Surulere,Lagos,Customized Motor,0
ID_9EBFL9O,2010-09-09,2011-05-18,Male,36,2010-09-09,1,Saloon,Wine,TOYOTA,Agege,Lagos,Car Classic,1
ID_9EM0WNU,2010-06-29,2011-06-27,Male,40,2010-06-29,3,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_9ERQDPJ,2010-08-29,2011-08-28,Male,47,2010-08-29,2,JEEP,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Plus,1
ID_9FHTSQY,2010-07-03,2011-07-02,Female,65,2010-07-03,2,Saloon,Black,TOYOTA,Yaba,Benue,Car Classic,0
ID_9FR83BZ,2010-12-06,2011-03-03,Entity,5,2010-12-06,1,Truck,Blue,Iveco,Victoria Island,Lagos,CVTP,0
ID_9G6SWT9,2010-08-07,2011-08-06,Male,30,2010-08-07,1,Saloon,Grey,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_9H8B1WH,2010-11-26,2011-11-25,Female,45,2010-11-26,1,Saloon,White,TOYOTA,Surulere,Lagos,Car Classic,0
ID_9HAEC8B,2010-02-19,2011-02-18,Female,38,2010-02-19,1,JEEP,Black,Lexus,Agege,Lagos,Car Classic,0
ID_9I2ABHV,2010-02-26,2011-02-25,Male,33,2010-02-26,1,Saloon,White,TOYOTA,OKOTA,Benue,Car Classic,0
ID_9ILQLKO,2010-08-28,2011-08-27,Male,61,2010-08-28,1,JEEP,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_9JII2N0,2010-09-08,2011-08-26,Male,35,2010-09-08,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_9K1VAJL,2010-03-29,2011-03-28,Male,54,2010-03-29,1,Saloon,Black,TOYOTA,Nnewi North,Nnewi-North,Car Classic,0
ID_9KUQE24,2010-08-05,2011-08-04,Male,50,2010-08-05,1,JEEP,Grey,Jeep,Orolu,Benue,Car Classic,0
ID_9LBKFC8,2010-12-06,2011-03-08,Male,49,2010-12-06,2,JEEP,As Attached,TOYOTA,Port Harcourt,Rivers,Car Classic,0
ID_9LMC049,2010-02-20,2011-02-19,Male,48,2010-02-20,3,Saloon,Red,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_9MKUSR5,2010-05-24,2011-05-23,Male,47,2010-05-24,1,Saloon,Black,TOYOTA,Shomolu,Benue,Car Classic,0
ID_9NTXWCF,2010-05-31,2011-05-30,Male,60,2010-05-31,4,Saloon,Black,Audi,Akoka,Lagos,Customized Motor,0
ID_9PWZC54,2010-10-11,2011-10-09,Male,34,2010-10-11,1,JEEP,Black,TOYOTA,Agege,Lagos,Car Classic,0
ID_9QL5UTC,2010-11-12,2011-11-11,Male,40,2010-11-12,1,Saloon,Blue,TOYOTA,Ketu,Lagos,Car Classic,1
ID_9QLCHUB,2010-06-14,2011-06-03,Male,64,2010-06-14,1,JEEP,Silver,TOYOTA,Ikorodu,Lagos,Car Classic,0
ID_9QMU1N1,2010-08-07,2011-02-06,Female,35,2010-08-07,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_9RXSM98,2010-07-11,2011-07-10,Male,51,2010-07-11,1,JEEP,Blue,TOYOTA,Ogbmosho South,Ogbmosho-South,Car Classic,0
ID_9SFRH9M,2010-06-21,2011-06-20,Male,43,2010-06-21,4,Saloon,Black,Lexus,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_9STRBW1,2010-11-27,2011-11-26,Female,78,2010-11-27,1,Saloon,Black,Kia,Awka North,Awka-North,Car Plus,0
ID_9TMMZU3,2010-03-14,2011-03-13,Male,43,2010-03-14,1,Saloon,Black,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,1
ID_9U65XZZ,2010-02-26,2011-02-25,Male,50,2010-02-26,1,Saloon,Silver,Lexus,Ketu,Lagos,Car Classic,0
ID_9UEBUJO,2010-03-12,2011-03-09,Female,45,2010-03-12,1,Saloon,Blue,TOYOTA,Shomolu,Benue,Car Classic,0
ID_9UOXV2E,2010-08-26,2011-08-07,Female,48,2010-08-26,1,JEEP,Grey,TOYOTA,Shomolu,Benue,Car Classic,0
ID_9V9NU4K,2010-01-02,2011-01-01,Male,44,2010-01-02,2,Saloon,White,TOYOTA,Ojo,Benue,Car Classic,0
ID_9VRJTMM,2010-08-01,2011-07-31,Male,38,2010-08-01,1,Saloon,Silver,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_9WE5INW,2010-06-22,2011-03-10,Female,35,2010-06-22,3,Saloon,Green,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_9WPDOG0,2010-09-18,2011-05-21,Male,33,2010-09-18,1,JEEP,Silver,Lexus,Surulere,Lagos,Car Classic,0
ID_9WWLC7Z,2010-09-04,2011-09-03,Male,50,2010-09-04,2,Saloon,Black,Mercedes,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_9X8L3JZ,2010-01-23,2011-01-22,Female,60,2010-01-23,1,Saloon,Black,Hyundai,Ikoyi,Lagos,Car Plus,0
ID_9XEYHQ5,2010-08-26,2011-08-25,NO GENDER,20,2010-08-26,3,JEEP,Black,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_9XOPUKT,2010-01-09,2010-12-31,Male,81,2010-01-09,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Customized Motor,0
ID_9YG250E,2010-05-24,2011-05-23,Female,81,2010-05-24,2,JEEP,Black,TOYOTA,Ikoyi,Lagos,Car Classic,0
ID_9YL7Q56,2010-12-13,2011-12-12,Female,63,2010-12-13,1,Saloon,Silver,TOYOTA,AWOYAYA,Benue,Car Classic,0
ID_9ZMADUL,2010-07-31,2011-07-30,Male,50,2010-07-31,2,JEEP,Black,Hyundai,Victoria Island,Lagos,Car Plus,0
ID_9ZMEOJK,2010-02-18,2011-02-17,Male,32,2010-02-18,2,Saloon,As Attached,Mercedes,Central,Benue,Car Classic,0
ID_9ZVJVT3,2009-09-13,2011-09-12,Male,62,2009-09-13,2,JEEP,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_A0BTYFJ,2010-08-02,2011-08-01,Female,7,2010-08-02,1,Saloon,Black,Honda,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_A0N5FFD,2010-03-15,2011-03-13,Male,33,2010-03-15,1,Saloon,Silver,Volkswagen,Lagos Mainland,Lagos,Car Classic,0
ID_A0YEBWA,2010-01-22,2011-01-21,Male,44,2010-01-22,3,JEEP,Grey,TOYOTA,Asaba,Delta,Car Classic,0
ID_A1QED47,2010-04-17,2011-04-16,Male,20,2010-04-17,5,JEEP,Black,Land Rover,Victoria Island,Lagos,Car Classic,0
ID_A1RPX36,2010-04-30,2011-04-29,Male,49,2010-04-30,1,JEEP,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_A1WIKT1,2010-01-16,2011-01-15,Female,46,2010-01-16,1,JEEP,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_A1YTAYX,2010-08-22,2011-07-06,Female,39,2010-08-22,2,Saloon,Grey,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_A2JDJWB,2010-07-04,2011-07-03,Male,44,2010-07-04,1,JEEP,Black,BMW,Lekki,Lagos,Car Classic,0
ID_A2RD1EM,2010-05-16,2011-05-15,Entity,120,2010-05-16,2,Pick Up,Grey,TOYOTA,Victoria Island,Lagos,CVTP,1
ID_A3PZCAF,2010-11-14,2011-11-13,Female,75,2010-11-14,1,JEEP,Black,TOYOTA,Ilupeju,Lagos,Car Classic,1
ID_A3YY5XJ,2010-04-17,2011-04-16,Male,41,2010-04-17,2,Saloon,Grey,Honda,Mushin,Lagos,Car Classic,0
ID_A41X8SS,2010-03-15,2011-03-14,Male,43,2010-03-15,1,JEEP,Green,Honda,Egbeda,Benue,Car Classic,1
ID_A4EO26O,2010-10-23,2011-10-22,Male,82,2010-10-23,2,Saloon,Black,TOYOTA,Shomolu,Benue,Car Classic,0
ID_A4OXZC4,2010-02-28,2011-02-27,Male,53,2010-02-28,1,Saloon,Grey,TOYOTA,Ketu,Lagos,Car Classic,0
ID_A5EGPW9,2010-06-07,2011-06-05,Male,64,2010-06-07,2,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_A5V91GI,2010-09-04,2011-09-03,Male,50,2010-09-04,2,JEEP,Black,Mercedes,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_A6DTA9D,2010-09-18,2011-05-21,Male,33,2010-09-18,1,JEEP,Silver,Lexus,Surulere,Lagos,Car Classic,1
ID_A6HZL2E,2010-02-28,2011-01-01,Male,30,2010-02-28,1,Saloon,Red,TOYOTA,"Okpe, Delta State",Delta,Car Classic,1
ID_A7H4T2F,2010-04-14,2011-04-13,Male,50,2010-04-14,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_A84GMJD,2010-08-05,2011-08-04,Male,35,2010-08-05,2,Saloon,Gold,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_A85CV4A,2010-05-22,2011-04-15,Male,42,2010-05-22,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_A9QB2Y8,2010-04-10,2011-04-09,Female,34,2010-04-10,1,Saloon,Ash,TOYOTA,AKUTE,Benue,Car Classic,1
ID_AAFZ038,2010-04-16,2011-04-15,Female,39,2010-04-16,1,Saloon,Black,Hyundai,Kosofe,Benue,Car Classic,0
ID_AAG1SEB,2010-07-05,2011-07-04,Male,42,2010-07-05,2,JEEP,Black,Land Rover,Lagos Mainland,Lagos,Car Plus,0
ID_ABBJIG2,2010-04-04,2011-04-03,Female,36,2010-04-04,1,JEEP,Green,Volkswagen,Surulere,Lagos,Car Classic,0
ID_ABV5E0U,2010-11-21,2011-11-20,Male,32,2010-11-21,2,Saloon,Black,Honda,Central,Benue,Car Classic,0
ID_ABWWQAJ,2010-02-26,2011-02-25,Entity,10,2010-02-26,3,JEEP,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Plus,0
ID_ACEX2F2,2010-06-13,2011-06-12,Male,39,2010-06-13,1,Saloon,Black,TOYOTA,Nnewi North,Nnewi-North,Car Classic,0
ID_ACL3TCL,2010-11-06,2011-07-30,Female,31,2010-11-06,1,JEEP,White,Lexus,Ketu,Lagos,Car Classic,1
ID_ADF2BSN,2010-11-23,2011-05-31,Male,37,2010-11-23,2,Saloon,Grey,TOYOTA,Lagos Mainland,Lagos,Car Classic,1
ID_AEAMT0G,2010-04-09,2011-04-07,Male,47,2010-04-09,2,Truck,Blue,Mack,Lagos,Lagos,CVTP,0
ID_AEJLFH7,2010-12-05,2011-12-04,Female,44,2010-12-05,1,JEEP,Red,Hyundai,Lagos Island,Lagos,Car Classic,0
ID_AEPOK47,2010-09-10,2011-09-09,Male,34,2010-09-10,3,Saloon,White,TOYOTA,Ajah,Lagos,Car Classic,0
ID_AGF1YH7,2010-11-22,2011-02-20,Entity,60,2010-11-22,2,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_AGFK9B4,2010-05-07,2011-05-06,Female,35,2010-05-07,2,Mini Bus,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_AH1GSCS,2010-04-24,2011-04-23,Male,42,2010-04-24,1,Saloon,Grey,Lexus,Surulere,Lagos,Car Classic,0
ID_AHRVBPF,2010-03-22,2011-03-20,Male,69,2010-03-22,2,JEEP,Brown,Ford,Alimosho,Lagos,Car Classic,1
ID_AIJQ0D9,2010-06-06,2011-06-05,Male,42,2010-06-06,1,Saloon,Grey,TOYOTA,Lekki,Lagos,Car Classic,1
ID_AIYMCZW,2010-03-08,2011-03-07,Entity,6,2010-03-08,1,Truck,White,DAF,Victoria Island,Lagos,CVTP,0
ID_AKNFGZE,2010-02-08,2011-02-05,Male,35,2010-02-08,1,JEEP,Black,Lexus,Surulere,Lagos,Car Classic,1
ID_AKQ8B5U,2010-05-23,2011-05-22,Male,54,2010-05-23,2,Pick Up,Black,Ford,Lekki,Lagos,CVTP,0
ID_AL71QE6,2010-07-25,2011-01-22,Male,20,2010-07-25,2,Saloon,Silver,TOYOTA,Lagos Island,Lagos,Customized Motor,0
ID_ALB603Y,2010-01-24,2010-12-31,Male,35,2010-01-24,1,JEEP,Blue,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_ALU26IW,2010-07-16,2011-07-15,Male,49,2010-07-16,2,Pick Up,Brown,TOYOTA,Surulere,Lagos,CVTP,0
ID_AN8O8WO,2010-12-29,2011-12-28,Male,32,2010-12-29,2,JEEP,Black,Lexus,Oredo,Benue,Car Classic,0
ID_AO9WIBL,2010-03-06,2011-03-04,Male,12,2010-03-06,2,JEEP,Black,Lexus,Lekki,Lagos,Customized Motor,0
ID_AP08LTB,2010-03-18,2011-03-17,Female,59,2010-03-18,2,Mini Bus,Black,TOYOTA,Lagos,Lagos,Car Classic,1
ID_APAYVQY,2010-07-15,2011-07-14,Female,26,2010-07-15,1,JEEP,Gold,Ford,Ikeja,Lagos,Car Classic,0
ID_APDIUFQ,2010-05-21,2011-05-20,Male,75,2010-05-21,2,JEEP,Black,Mercedes,Ikeja,Lagos,Car Classic,0
ID_APSEY8O,2010-02-26,2011-02-25,Entity,10,2010-02-26,3,Bus,White,Hyundai,Abuja Municipal,Abuja-Municipal,CVTP,1
ID_AQ34B0D,2010-08-01,2011-01-29,Male,20,2010-08-01,2,JEEP,As Attached,TOYOTA,Lagos Island,Lagos,Customized Motor,0
ID_AQFUL8E,2010-06-06,2011-06-05,Male,36,2010-06-06,1,JEEP,Black,TOYOTA,Onitsha,Anambra,Car Classic,0
ID_AR14HG1,2010-01-16,2011-01-15,Male,45,2010-01-16,1,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_ARLSV8F,2010-05-10,2011-05-09,Male,37,2010-05-10,1,Saloon,Grey,TOYOTA,Shomolu,Benue,Car Classic,0
ID_ASVD0Y3,2010-03-01,2011-02-28,Female,44,2010-03-01,1,Saloon,Black,TOYOTA,Katagum,Benue,Car Classic,1
ID_AU34KRM,2010-11-04,2011-02-03,Female,32,2010-11-04,1,Saloon,Gold,TOYOTA,OGUN,Ogun,Car Classic,0
ID_AUAJJ2D,2010-03-20,2011-03-19,Male,39,2010-03-20,1,Saloon,Grey,Honda,RIVERS,Rivers,Car Classic,0
ID_AUOR3B9,2010-01-16,2011-01-15,Female,43,2010-01-16,1,JEEP,Red,TOYOTA,Egbeda,Benue,Car Classic,0
ID_AUV3NJ2,2010-06-28,2011-06-27,Female,46,2010-06-28,1,JEEP,Silver,Land Rover,Lekki,Lagos,Customized Motor,0
ID_AVBGBJ6,2010-07-11,2011-07-10,Male,49,2010-07-11,1,JEEP,Black,Range Rover,Apapa,Lagos,Car Classic,0
ID_AVPSGKB,2010-01-09,2011-01-08,Female,120,2010-01-09,1,Mini Van,Blue,Kia,Victoria Island,Lagos,CarSafe,0
ID_AWRE5DA,2010-01-23,2011-01-22,Male,35,2010-01-23,1,Saloon,Red,TOYOTA,Surulere,Lagos,Car Classic,1
ID_AWUSLVJ,2010-05-16,2011-05-15,Male,56,2010-05-16,3,JEEP,Black,Mercedes,Surulere,Lagos,Car Classic,1
ID_AXVG67I,2010-07-22,2011-07-20,Female,47,2010-07-22,2,JEEP,Green,TOYOTA,Akwa Ibom,Akwa-Ibom,Car Classic,0
ID_AYR4U6S,2010-02-07,2011-02-06,Male,31,2010-02-07,1,Saloon,Silver,Lexus,Maryland,Lagos,Car Plus,0
ID_AYUHNKS,2010-03-11,2011-03-10,Male,41,2010-03-11,1,Saloon,Gold,TOYOTA,Maryland,Lagos,Car Classic,0
ID_AZ3KB68,2010-05-13,2011-05-12,Female,39,2010-05-13,2,Saloon,Black,Kia,Alimosho,Lagos,Car Classic,0
ID_AZHH8Y8,2010-04-23,2011-04-22,Male,41,2010-04-23,1,Saloon,As Attached,Mercedes,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_B02HEQJ,2010-02-15,2011-02-14,Male,41,2010-02-15,2,Saloon,Wine,TOYOTA,Oshodi,Lagos,Car Classic,1
ID_B03EQUJ,2010-04-12,2011-04-11,Female,40,2010-04-12,2,JEEP,Black,TOYOTA,Lagos,Lagos,Customized Motor,0
ID_B0M8TB1,2010-10-25,2011-10-24,Male,41,2010-10-25,3,JEEP,Black,Honda,Lekki,Lagos,Car Classic,0
ID_B23NTOK,2010-12-20,2011-12-19,Female,80,2010-12-20,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_B2M4F78,2010-04-18,2011-04-17,Male,120,2010-04-18,1,Saloon,Black,Kia,Victoria Island,Lagos,CarSafe,0
ID_B2X0QU2,2010-09-19,2011-09-18,Male,50,2010-09-19,3,JEEP,White,Ford,Port-Harcourt,Port-Harcourt,Car Plus,1
ID_B3DDGIU,2010-01-11,2011-01-10,Male,33,2010-01-11,2,Saloon,Red,TOYOTA,Anambra East,Anambra-East,Car Classic,0
ID_B3FUY07,2010-06-24,2011-06-23,Male,47,2010-06-24,1,Saloon,White,Honda,Ajeromi-Ifelodun,Ajeromi-Ifelodun,Car Classic,0
ID_B3R6ERM,2010-04-12,2011-04-11,Female,44,2010-04-12,1,JEEP,Green,Honda,Ikeja,Lagos,Car Classic,0
ID_B422KDU,2010-07-18,2011-07-17,Male,39,2010-07-18,1,JEEP,Ash,Lexus,Victoria Island,Lagos,Car Classic,0
ID_B4AERPV,2010-11-22,2011-11-21,Female,58,2010-11-22,2,Saloon,Black,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_B4F0CAS,2010-08-02,2011-08-01,Male,56,2010-08-02,1,JEEP,Black,TOYOTA,Port Harcourt,Rivers,Car Classic,0
ID_B5CQX42,2010-07-15,2011-07-14,Male,33,2010-07-15,1,Saloon,Grey,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
ID_B5IUYYK,2010-05-24,2011-05-23,Female,37,2010-05-24,1,JEEP,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_B5MF65K,2010-03-11,2011-03-10,Male,36,2010-03-11,1,Saloon,Black,TOYOTA,Kosofe,Benue,Car Classic,0
ID_B620XQ0,2010-01-16,2011-01-15,Entity,12,2010-01-16,2,Saloon,Brown,Hyundai,Lagos Island,Lagos,Car Classic,0
ID_B6G2LIJ,2010-01-22,2011-01-21,Male,35,2010-01-22,1,Saloon,Wine,TOYOTA,IBA,Benue,Car Classic,0
ID_B8HCVD1,2010-01-30,2011-01-29,Female,77,2010-01-30,2,JEEP,Grey,Honda,Lagos Mainland,Lagos,Car Classic,0
ID_B8KSX8R,2010-06-18,2011-06-13,Male,52,2010-06-18,1,Saloon,Blue,TOYOTA,ISHERI,Benue,Car Classic,1
ID_B8UXQK3,2010-06-11,2011-06-10,Male,75,2010-06-11,2,JEEP,Black,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
ID_B97JRMM,2010-06-27,2011-06-26,Male,79,2010-06-27,1,Saloon,Black,TOYOTA,Ikot Ekpene,Akwa-Ibom,Car Classic,0
ID_B9DC4XW,2010-02-14,2011-02-13,Female,44,2010-02-14,1,Saloon,Black,TOYOTA,Abeokuta,Ogun,Car Classic,0
ID_B9I7SPT,2010-10-27,2011-10-26,Female,52,2010-10-27,2,Saloon,Black,Hyundai,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_B9VGBQ9,2010-03-05,2011-03-04,Female,39,2010-03-05,1,Saloon,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_BAB4KA0,2010-07-15,2010-12-31,Male,120,2010-07-15,3,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
